PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,GameDate
286.0,2025-02-16,15:49:44.11,4.0,5.0,"Leffew, Haiden",1000169138.0,Left,WAK_DEA,"Rivera, Noel",1000397843.0,Right,MAR_RED,Undefined,7,Top,1,2,2,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,79.80417,2.859057,0.884688,2232.340656,328.130123,5:00,5.79849,-2.64555,5.69433,-54.07991,-10.16859,7.09835,3.9588,-1.2295,73.67263,-7.004856,2.15412,0.476936,,,,,,,,,,,,-3.37032,-5.4904,2.56678,50.0,6.00497,-2.06586,-115.94676,3.94181,-4.61923,20.30007,-39.69893,WAK_DEA,MAR_RED,David F. Couch,D1,ACC,20250216-David F. Couch-2,8d6a1d10-eca7-11ef-859d-3b693944c9f4,79.03047,,,6.13154,,,,,,,e9c6aada-707b-45e8-a180-da3a2379f52d,2025-02-16,20:49:44.11,2025-02-16T15:49:44.1187840-05:00,2025-02-16T20:49:44.1187840Z,,v3,471484,471346,,"Conte, Matt",1000112195.0,Right,WAK_DEA,41114981-44ce-43e2-8fbd-fcae89b1671e,54.80836,-116.78557,10.15003,5.8082,5.58221,-19.84947,2.6482,-1.87499,-2.30962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-02-17
287.0,2025-02-16,15:50:03.59,4.0,6.0,"Leffew, Haiden",1000169138.0,Left,WAK_DEA,"Rivera, Noel",1000397843.0,Right,MAR_RED,Undefined,7,Top,1,3,2,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Error,0,0,,92.95433,-2.591214,3.08624,2255.49357,137.408186,10:30,5.89443,-2.49892,5.97298,-14.10221,18.14529,-15.74308,2.31189,-0.94693,85.09726,-5.288052,0.26071,0.408714,94.29779,17.741275,-1.231993,1158.06032,109.99988,28.97399,0.10591,308.68593,294.43427,1.891851,3.186678,8.96012,10.34859,2.26341,50.0,5.68115,-6.59491,-134.82647,-6.51771,16.53255,28.65816,-13.07964,WAK_DEA,MAR_RED,David F. Couch,D1,ACC,20250216-David F. Couch-2,98f2d780-eca7-11ef-859d-3b693944c9f4,92.22203,33.54379,,7.85707,,,,1.40842,2.43029,0.94121,e9c6aada-707b-45e8-a180-da3a2379f52d,2025-02-16,20:50:03.59,2025-02-16T15:50:03.5937280-05:00,2025-02-16T20:50:03.5937280Z,LineDrive,v3,471484,471346,,"Conte, Matt",1000112195.0,Right,WAK_DEA,52fc1cef-271b-4b4d-9f7a-99991d73987f,54.52707,-135.78531,14.32908,5.8919,-6.08009,-6.53982,2.49331,-7.14805,8.26627,193.826153,1.40854,131.69065,-18.70179,3.96409,-0.72278,0.06999,0.01054,-0.00475,0.00051,2.43016,42.14893,-15.09723,0.66657,-0.15938,0.09605,-0.03939,0.00892,-0.00081,0.94117,-2.83062,2.12073,0.04066,-0.13206,0.06256,-0.0198,0.00373,-0.00031,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,2025-02-17
288.0,2025-02-16,15:51:39.23,5.0,1.0,"Leffew, Haiden",1000169138.0,Left,WAK_DEA,"Donahue, Zach",1000084009.0,Right,MAR_RED,Undefined,7,Top,1,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,92.47869,-3.525771,5.013169,2235.140466,130.306579,10:15,5.98736,-2.44839,6.05398,-17.04458,15.12973,-16.80084,1.28668,0.80386,86.00015,-6.717287,2.003351,0.40825,,,,,,,,,,,,9.83658,8.88524,2.06703,50.0,5.70264,-11.05682,-133.93644,-8.81994,18.21509,23.66353,-15.72062,WAK_DEA,MAR_RED,David F. Couch,D1,ACC,20250216-David F. Couch-2,d1f4f540-eca7-11ef-859d-3b693944c9f4,92.32689,,,6.47854,,,,,,,e9c6aada-707b-45e8-a180-da3a2379f52d,2025-02-16,20:51:39.23,2025-02-16T15:51:39.2300032-05:00,2025-02-16T20:51:39.2300032Z,,v3,471484,471346,,"Conte, Matt",1000112195.0,Right,WAK_DEA,fed8f58d-4cd6-4eab-9550-9a52cfd80386,54.44817,-134.72004,11.83177,5.98609,-8.29937,-7.86031,2.44316,-11.66,9.10755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-02-17
289.0,2025-02-16,15:51:54.01,5.0,2.0,"Leffew, Haiden",1000169138.0,Left,WAK_DEA,"Donahue, Zach",1000084009.0,Right,MAR_RED,Undefined,7,Top,1,1,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,82.72459,-1.08082,2.603043,2093.942484,96.134561,9:15,5.6664,-2.68674,6.18869,-36.83982,4.00008,-23.93214,1.59735,-2.27604,75.17868,-7.934861,-1.72101,0.459953,,,,,,,,,,,,13.18942,2.84288,2.50205,50.0,5.56652,-4.54526,-120.05229,-3.40877,18.99736,26.07594,-28.07932,WAK_DEA,MAR_RED,David F. Couch,D1,ACC,20250216-David F. Couch-2,dacf0a70-eca7-11ef-859d-3b693944c9f4,81.9484,,,7.54591,,,,,,,e9c6aada-707b-45e8-a180-da3a2379f52d,2025-02-16,20:51:54.01,2025-02-16T15:51:54.0117504-05:00,2025-02-16T20:51:54.0117504Z,,v3,471484,471346,,"Conte, Matt",1000112195.0,Right,WAK_DEA,272e85b4-107a-4374-b926-f6b50a92e980,54.31085,-120.985,13.03797,5.67049,-2.4044,-14.03966,2.67678,-5.22478,9.49868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-02-17
290.0,2025-02-16,15:52:12.01,5.0,3.0,"Leffew, Haiden",1000169138.0,Left,WAK_DEA,"Donahue, Zach",1000084009.0,Right,MAR_RED,Undefined,7,Top,1,2,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,92.72427,-2.26772,3.814711,2245.136874,137.822259,10:30,6.02163,-2.32944,6.16326,-13.56221,18.92099,-16.13072,2.79091,-0.14464,84.09774,-4.898615,0.912926,0.410205,75.76895,40.867118,166.747658,3151.410602,,,,,47.10177,,,9.54052,10.8178,2.04821,50.0,5.84237,-8.28508,-134.3539,-5.69014,17.31345,31.05969,-12.54264,WAK_DEA,MAR_RED,David F. Couch,D1,ACC,20250216-David F. Couch-2,e57d6a70-eca7-11ef-859d-3b693944c9f4,91.88684,36.34374,,8.62653,,,,3.29055,2.83103,0.16571,e9c6aada-707b-45e8-a180-da3a2379f52d,2025-02-16,20:52:12.01,2025-02-16T15:52:12.0133120-05:00,2025-02-16T20:52:12.0133120Z,,v3,471484,471346,,"Conte, Matt",1000112195.0,Right,WAK_DEA,5ae6160a-0021-484d-95b3-dc37d91ecd4d,54.33624,-135.35263,15.52984,6.01886,-5.28683,-6.27132,2.32357,-8.8418,8.65673,8.074045,3.29055,-81.79989,4.22974,0.61184,-0.69284,1.64791,-3.19785,3.332,-1.37965,2.83103,72.71185,-32.43999,4.85005,-2.09653,4.19662,-8.15443,8.41364,-3.42944,0.16571,19.26471,0.79314,-1.41025,1.02416,-2.4115,4.7177,-4.89717,2.01385,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,,2025-02-17
291.0,2025-02-16,15:52:30.56,5.0,4.0,"Leffew, Haiden",1000169138.0,Left,WAK_DEA,"Donahue, Zach",1000084009.0,Right,MAR_RED,Undefined,7,Top,1,2,1,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,82.06116,-0.497243,4.393104,2018.75125,110.369116,9:45,5.99004,-2.42378,5.75343,-32.11014,10.04091,-23.12765,2.84994,-0.25353,74.53003,-6.467592,0.263964,0.467278,,,,,,,,,,,,13.05717,5.68863,2.07286,50.0,5.92925,-8.2025,-118.8229,-2.05484,18.5349,24.27932,-24.09891,WAK_DEA,MAR_RED,David F. Couch,D1,ACC,20250216-David F. Couch-2,f0a910c0-eca7-11ef-859d-3b693944c9f4,80.66382,,,7.53112,,,,,,,e9c6aada-707b-45e8-a180-da3a2379f52d,2025-02-16,20:52:30.56,2025-02-16T15:52:30.5693184-05:00,2025-02-16T20:52:30.5693184Z,,v3,471484,471346,,"Conte, Matt",1000112195.0,Right,WAK_DEA,ff5e9e15-47e3-4747-9b3f-a68c07a2518b,54.74552,-119.78864,12.13966,5.99192,-1.09627,-12.04946,2.41379,-8.93975,9.26745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-02-17
292.0,2025-02-16,15:52:46.58,5.0,5.0,"Leffew, Haiden",1000169138.0,Left,WAK_DEA,"Donahue, Zach",1000084009.0,Right,MAR_RED,Undefined,7,Top,1,2,2,Curveball,Curveball,InPlay,Undefined,GroundBall,Single,0,1,,79.26839,1.572487,1.185535,2218.655007,345.790306,5:30,5.90693,-2.44605,5.68186,-56.55038,-11.05115,3.20658,2.66087,-1.07359,71.86157,-8.77554,1.759782,0.485482,78.42423,-21.043946,21.468944,,,,,8.50472,8.01536,26.138136,0.065341,-1.23913,-5.67847,2.34415,50.0,6.00392,-2.504,-114.97832,1.2393,-1.62941,24.84165,-39.64092,WAK_DEA,MAR_RED,David F. Couch,D1,ACC,20250216-David F. Couch-2,fa2e5a10-eca7-11ef-859d-3b693944c9f4,77.63914,2.70696,,7.40682,,,,1.0874,2.70696,1.17158,e9c6aada-707b-45e8-a180-da3a2379f52d,2025-02-16,20:52:46.58,2025-02-16T15:52:46.5802240-05:00,2025-02-16T20:52:46.5802240Z,GroundBall,v3,471484,471346,,"Conte, Matt",1000112195.0,Right,WAK_DEA,a5864dec-5608-49f1-8cb5-7c0dc878179e,54.81823,-116.01466,12.42083,5.91773,2.89302,-19.82046,2.44719,-2.43602,-0.8147,180.0,1.08421,100.20652,,,,,,,,2.70829,-41.42835,,,,,,,,1.17032,39.40967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,2025-02-17
293.0,2025-02-16,15:53:23.15,6.0,1.0,"Leffew, Haiden",1000169138.0,Left,WAK_DEA,"Pollack, Kyle",1000213677.0,Right,MAR_RED,Undefined,7,Top,1,0,0,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,82.28586,-1.441381,3.92413,2013.197703,109.046677,9:45,5.78522,-2.5537,5.89896,-33.04407,8.00457,-19.66536,1.69,-0.54379,76.04968,-7.537656,0.399024,0.461127,,,,,,,,,,,,11.08449,4.84366,2.24901,50.0,5.64993,-7.43465,-119.39722,-4.06104,16.13652,21.16354,-25.12279,WAK_DEA,MAR_RED,David F. Couch,D1,ACC,20250216-David F. Couch-2,0ffa0880-eca8-11ef-859d-3b693944c9f4,81.73979,,,6.23618,,,,,,,e9c6aada-707b-45e8-a180-da3a2379f52d,2025-02-16,20:53:23.15,2025-02-16T15:53:23.1574528-05:00,2025-02-16T20:53:23.1574528Z,,v3,471484,471346,,"Conte, Matt",1000112195.0,Right,WAK_DEA,7a948b27-28c3-40c3-9084-d7168fce84e8,54.602,-120.21018,10.58177,5.78739,-3.09601,-12.5614,2.5465,-8.0545,8.06826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-02-17
294.0,2025-02-16,15:53:40.13,6.0,2.0,"Leffew, Haiden",1000169138.0,Left,WAK_DEA,"Pollack, Kyle",1000213677.0,Right,MAR_RED,Undefined,7,Top,1,0,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,82.24363,0.560488,3.129782,2134.795115,110.706398,9:45,5.78697,-2.3915,6.10867,-32.66451,8.67961,-19.22308,3.584,-1.09644,74.59397,-5.557177,-0.330272,0.462784,,,,,,,,,,,,10.79363,4.74189,2.16054,50.0,5.81317,-5.77397,-119.28585,0.17841,15.41758,24.79702,-25.40075,WAK_DEA,MAR_RED,David F. Couch,D1,ACC,20250216-David F. Couch-2,1a0c9db0-eca8-11ef-859d-3b693944c9f4,81.44718,,,7.64966,,,,,,,e9c6aada-707b-45e8-a180-da3a2379f52d,2025-02-16,20:53:40.13,2025-02-16T15:53:40.1387008-05:00,2025-02-16T20:53:40.1387008Z,,v3,471484,471346,,"Conte, Matt",1000112195.0,Right,WAK_DEA,741843cf-2759-43b2-9bd8-679a5c7a6ff9,54.38892,-120.19475,12.39851,5.78957,1.10944,-12.70038,2.38253,-6.33908,7.70879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-02-17
295.0,2025-02-16,15:53:55.95,6.0,3.0,"Leffew, Haiden",1000169138.0,Left,WAK_DEA,"Pollack, Kyle",1000213677.0,Right,MAR_RED,Undefined,7,Top,1,1,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,92.8509,-1.87879,3.37911,2261.773077,133.00762,10:30,6.03009,-2.31211,5.99472,-14.49434,18.64151,-18.57584,3.07753,-0.72509,82.77599,-4.707637,0.044991,0.414305,,,,,,,,,,,,10.60591,10.55056,2.05533,50.0,5.87388,-7.08171,-134.30782,-4.78988,18.90413,35.64572,-13.36856,WAK_DEA,MAR_RED,David F. Couch,D1,ACC,20250216-David F. Couch-2,2370ca70-eca8-11ef-859d-3b693944c9f4,90.97745,,,10.07491,,,,,,,e9c6aada-707b-45e8-a180-da3a2379f52d,2025-02-16,20:53:55.95,2025-02-16T15:53:55.9564800-05:00,2025-02-16T20:53:55.9564800Z,,v3,471484,471346,,"Conte, Matt",1000112195.0,Right,WAK_DEA,0026a3fc-2dd7-497b-bfaa-d463c0c2d182,54.49955,-135.49675,17.82286,6.0262,-4.34398,-6.68428,2.30205,-7.71224,9.45207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-02-17
296.0,2025-02-16,15:54:13.76,6.0,4.0,"Leffew, Haiden",1000169138.0,Left,WAK_DEA,"Pollack, Kyle",1000213677.0,Right,MAR_RED,Undefined,7,Top,1,1,2,Fastball,Sinker,InPlay,Undefined,FlyBall,Out,1,0,,92.87709,-1.726055,4.153333,2226.450015,134.519773,10:30,6.01753,-2.27957,5.92846,-15.48635,17.42765,-16.49721,3.1208,0.20606,83.59898,-4.707955,1.200471,0.412916,83.07484,59.178922,13.48419,2157.898665,,,,,72.50218,,,9.81127,9.83638,1.95666,50.0,5.87066,-9.03579,-134.40123,-4.50979,17.68841,33.03243,-14.44032,WAK_DEA,MAR_RED,David F. Couch,D1,ACC,20250216-David F. Couch-2,2e0f9a10-eca8-11ef-859d-3b693944c9f4,91.28355,102.50502,,9.27811,,,,2.5956,3.44925,0.10113,e9c6aada-707b-45e8-a180-da3a2379f52d,2025-02-16,20:54:13.76,2025-02-16T15:54:13.7683968-05:00,2025-02-16T20:54:13.7683968Z,,v3,471484,471346,,"Conte, Matt",1000112195.0,Right,WAK_DEA,f5746cfb-f844-4f7f-a171-c260e2ed1c67,54.56952,-135.51965,16.51622,6.01507,-4.02087,-7.22016,2.27273,-9.63469,8.8442,216.375295,2.5956,60.7068,-13.27005,3.5251,-0.93702,0.41446,-0.24291,0.09372,-0.01486,3.44925,104.63511,-26.90918,3.17529,-0.57221,0.04124,0.03876,-0.02264,0.00412,0.10113,14.55616,5.69569,-2.27517,0.80774,-0.45177,0.28978,-0.11497,0.01846,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,,2025-02-17
297.0,2025-02-16,15:54:52.94,7.0,1.0,"Leffew, Haiden",1000169138.0,Left,WAK_DEA,"McNelly, Aydan",10293966.0,Right,MAR_RED,Undefined,7,Top,2,0,0,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,82.39828,-1.680677,4.346182,1946.757561,109.517422,9:45,5.83271,-2.5656,6.03392,-33.28234,8.16213,-18.95855,1.49794,-0.11318,74.97503,-7.870644,0.94139,0.463345,,,,,,,,,,,,11.08957,5.13303,2.23591,50.0,5.68318,-8.34078,-119.30743,-4.53599,15.84207,24.85926,-24.8412,WAK_DEA,MAR_RED,David F. Couch,D1,ACC,20250216-David F. Couch-2,4573e9e0-eca8-11ef-859d-3b693944c9f4,81.34848,,,7.42326,,,,,,,e9c6aada-707b-45e8-a180-da3a2379f52d,2025-02-16,20:54:52.94,2025-02-16T15:54:52.9411584-05:00,2025-02-16T20:54:52.9411584Z,,v3,471484,471346,,"Conte, Matt",1000112195.0,Right,WAK_DEA,38b3edef-4c09-44fd-bdfa-5a200f5a21cb,54.465,-120.23417,12.42963,5.83502,-3.60992,-12.4206,2.55786,-8.93137,7.92104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-02-17
298.0,2025-02-16,15:55:06.04,7.0,2.0,"Leffew, Haiden",1000169138.0,Left,WAK_DEA,"McNelly, Aydan",10293966.0,Right,MAR_RED,Undefined,7,Top,2,0,1,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,82.51619,0.45656,3.731068,2076.45352,105.284398,9:30,5.75241,-2.64852,5.82157,-34.56411,6.69221,-19.65603,3.29745,-0.81282,75.39502,-5.945865,0.214779,0.462292,,,,,,,,,,,,11.02237,3.70303,2.35452,50.0,5.76947,-7.0159,-119.66012,-0.16751,15.97458,23.18038,-26.80728,WAK_DEA,MAR_RED,David F. Couch,D1,ACC,20250216-David F. Couch-2,4d50da60-eca8-11ef-859d-3b693944c9f4,81.53377,,,7.12117,,,,,,,e9c6aada-707b-45e8-a180-da3a2379f52d,2025-02-16,20:55:06.04,2025-02-16T15:55:06.0470784-05:00,2025-02-16T20:55:06.0470784Z,,v3,471484,471346,,"Conte, Matt",1000112195.0,Right,WAK_DEA,95dbe775-a286-4599-ab98-b55b8baf6891,54.67756,-120.56285,11.59019,5.75566,0.87646,-13.40364,2.63986,-7.638,7.98729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-02-17
299.0,2025-02-16,15:55:22.19,7.0,3.0,"Leffew, Haiden",1000169138.0,Left,WAK_DEA,"McNelly, Aydan",10293966.0,Right,MAR_RED,Undefined,7,Top,2,0,2,Curveball,Slider,InPlay,Undefined,LineDrive,Single,0,1,,81.41348,0.954019,2.673648,2296.424907,353.563421,5:45,5.9116,-2.42122,5.67687,-50.80389,-7.84371,1.04854,2.56836,0.16042,74.1618,-8.332948,2.861053,0.471742,94.85338,12.929002,-12.955395,4927.94716,107.84229,18.27967,-21.68038,241.5131,241.29168,-9.270767,2.296436,0.29965,-3.94429,2.195,50.0,5.9598,-5.55459,-118.07105,0.22668,0.41798,24.98173,-37.67563,WAK_DEA,MAR_RED,David F. Couch,D1,ACC,20250216-David F. Couch-2,56e36a20-eca8-11ef-859d-3b693944c9f4,79.90054,18.67467,,7.25168,,,,1.46877,2.60686,-0.17705,e9c6aada-707b-45e8-a180-da3a2379f52d,2025-02-16,20:55:22.19,2025-02-16T15:55:22.1926912-05:00,2025-02-16T20:55:22.1926912Z,LineDrive,v3,471484,471346,,"Conte, Matt",1000112195.0,Right,WAK_DEA,9fc962e6-97b3-4149-bdd0-6d341cbd922a,54.82375,-119.0873,12.49087,5.91941,1.75931,-18.83782,2.42131,-5.57159,0.20899,227.677106,1.46877,132.1396,-17.60256,3.24851,-0.69159,0.13992,-0.02583,0.00359,-0.00025,2.60686,31.12673,-16.26974,1.37052,-0.27702,0.06243,-0.01066,0.00141,-0.0001,-0.17705,-30.39848,8.40375,-1.63817,0.35144,-0.07192,0.01318,-0.00182,0.00013,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,2025-02-17
210.0,2025-02-16,14:12:52.99,4.0,2.0,"Louck, Brady",822633.0,Left,FLO_SEM,"Schmidly, Ike",1000182451.0,Right,JMU_DUK,Undefined,6,Top,2,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.783,-2.772034,1.234648,2102.799729,169.615172,11:45,5.72912,-1.94925,5.62279,-12.42386,21.97257,-3.81697,2.1043,-1.11497,82.71394,-5.170463,0.553289,0.422113,,,,,,,,,,,,2.27571,12.23993,1.84642,50.0,5.4847,-2.66413,-131.61029,-6.69949,3.98197,28.55278,-10.75686,FLO_SEM,JMU_DUK,DickHowserStadium,D1,ACC,20250216-DickHowserStadium-2,05a25c60-ec9a-11ef-bdb0-c5aa8b29ee5f,89.29475,,,8.06906,,,,,,,d7b3c91f-d50c-4d9d-90b0-be09773ef51d,2025-02-16,19:12:52.99,2025-02-16T14:12:52.9920000-05:00,2025-02-16T19:12:52.9920000Z,,v3,101,471327,16 February 2025 12:00-jamesmad@floridast,"Cmeyla, Nathan",694566.0,Right,FLO_SEM,850bf514-f553-4d33-8209-eb3c835e1c2d,54.87542,-132.66379,14.27639,5.72457,-6.3026,-5.37843,1.94742,-2.81106,1.99099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-02-17
211.0,2025-02-16,14:13:07.39,4.0,3.0,"Louck, Brady",822633.0,Left,FLO_SEM,"Schmidly, Ike",1000182451.0,Right,JMU_DUK,Undefined,6,Top,2,1,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.47296,-2.969727,2.019398,2143.674361,173.029569,11:45,5.80863,-1.68215,5.85598,-11.84457,21.41017,-2.49614,2.05811,-0.01309,84.24004,-5.246257,1.572201,0.415048,,,,,,,,,,,,1.79008,12.01902,1.51958,50.0,5.56019,-4.57334,-132.75172,-7.20213,3.2216,26.15729,-10.54368,FLO_SEM,JMU_DUK,DickHowserStadium,D1,ACC,20250216-DickHowserStadium-2,0e394e10-ec9a-11ef-bdb0-c5aa8b29ee5f,90.81466,,,7.23292,,,,,,,d7b3c91f-d50c-4d9d-90b0-be09773ef51d,2025-02-16,19:13:07.39,2025-02-16T14:13:07.3950000-05:00,2025-02-16T19:13:07.3950000Z,,v3,101,471327,16 February 2025 12:00-jamesmad@floridast,"Cmeyla, Nathan",694566.0,Right,FLO_SEM,73e0a6ba-e025-4c04-a719-a5bcbfefadd4,54.64467,-133.66377,13.07865,5.8049,-6.83449,-5.27184,1.681,-4.68567,1.6108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.79641,1.978649,0.764416,1.214233,-0.22846,1.90575,-0.03186,0.24359,5.41874,1.7361,127.28455,3.24061,-2.2454,0.35869,117.29555,-10.62393,5.45832,14.39412,-13.40042,1.66211,-8.73334,4.61284,High,High,High,,,High,Medium,Medium,2025-02-17
212.0,2025-02-16,14:13:29.92,4.0,4.0,"Louck, Brady",822633.0,Left,FLO_SEM,"Schmidly, Ike",1000182451.0,Right,JMU_DUK,Undefined,6,Top,2,1,2,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,90.09259,-1.368836,1.179609,1966.362735,169.787049,11:45,5.73742,-1.69035,5.59845,-14.37768,20.6184,-3.50248,3.26078,-0.88074,81.8064,-4.130322,0.554657,0.425776,71.5683,28.050015,167.434437,2291.522766,,,,,45.66591,,,2.12492,11.19902,1.5916,50.0,5.61113,-2.53632,-130.69905,-3.53473,3.65387,29.07005,-12.91712,FLO_SEM,JMU_DUK,DickHowserStadium,D1,ACC,20250216-DickHowserStadium-2,1ba26140-ec9a-11ef-bdb0-c5aa8b29ee5f,88.52645,21.88919,,8.28619,,,,0.82782,3.23265,0.86831,d7b3c91f-d50c-4d9d-90b0-be09773ef51d,2025-02-16,19:13:29.92,2025-02-16T14:13:29.9260000-05:00,2025-02-16T19:13:29.9260000Z,,v3,101,471327,16 February 2025 12:00-jamesmad@floridast,"Cmeyla, Nathan",694566.0,Right,FLO_SEM,46b395a1-7b33-4784-b80a-4a7a16445f8a,54.90059,-131.78453,14.53502,5.73411,-3.0524,-6.45856,1.68885,-2.67275,1.82694,332.231224,0.82782,-90.41815,6.93472,-0.05424,-0.05549,0.04521,-0.01438,0.00664,-0.00241,3.23265,49.35975,-27.78943,3.46588,-0.74629,0.15658,-0.02654,0.002,0.0012,0.86831,20.1538,-5.71322,1.00714,-0.21365,0.03928,-0.00837,0.00236,-0.00055,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,,2025-02-17
