playerFullName,PitchType,Throws,Team,CLASS+,Count,SwStr%,Vel,IndVertBrk,HorzBrk,Spin,Extension,RelH (ft),RelS (ft),norm_HorzBrk,norm_RelS,Vel_primary,IndVertBrk_primary,norm_HorzBrk_primary,vel_diff,ivb_diff,hb_diff,predicted_xPitchRV/P,group_mean,group_std,SwStr
"Louck, Brady",CU,Left,FLO_SEM,91.90323736398761,19.0,10.526315789473683,76.53232421052633,-11.91530947368421,2.3964399999999997,2276.1040704736843,5.549421578947368,5.57452052631579,-2.1438042105263158,-2.3964399999999997,2.1438042105263158,90.57627424242423,20.89512159090909,4.265163106060606,-14.04395003189792,-32.8104310645933,-6.661603106060606,-0.002238280150763958,0.0038883046970989003,0.0075667092185874,0.10526315789473684
"Louck, Brady",FC,Left,FLO_SEM,104.82984628707892,7.0,14.285714285714285,85.71009142857143,11.049442857142855,-1.7356414285714286,2074.010236142857,6.048965714285714,5.507465714285714,-2.0739542857142856,1.7356414285714286,2.0739542857142856,90.57627424242423,20.89512159090909,4.265163106060606,-4.866182813852807,-9.845678733766235,-2.5295216774891776,0.0149569466331692,0.011293074699198,0.0075858975963126,0.14285714285714285
"Louck, Brady",FS,Left,FLO_SEM,112.76664735378927,22.0,13.636363636363635,82.18059045454545,11.14175,-8.959864545454545,1236.234273181818,5.520697727272727,5.51674090909091,-2.257197272727273,8.959864545454545,2.257197272727273,90.57627424242423,20.89512159090909,4.265163106060606,-8.39568378787878,-9.753371590909092,4.694701439393939,0.021463688313234176,0.0084878725031761,0.0101638397697314,0.13636363636363635
"Louck, Brady",SL,Left,FLO_SEM,101.43460011409586,2.0,0.0,80.98034,-0.11268000000000011,1.346655,2166.0935035,5.757515,5.40787,-2.215575,-1.346655,2.215575,90.57627424242423,20.89512159090909,4.265163106060606,-9.595934242424235,-21.007801590909093,-5.611818106060606,0.0085427515200937,0.007413182025219,0.0078737585740861,0.0
"Marsten, Duncan",4S,Right,WAK_DEA,102.5263595081075,16.0,18.75,94.283159375,10.559490625,18.46290125,2404.2104476875,6.544183125,5.58076625,2.040681875,18.46290125,2.040681875,94.07126713235294,8.811606176470589,16.31361838235294,0.21189224264705683,1.7478844485294114,2.1492828676470612,0.004670779375965637,0.0028173875412249,0.0073362157238225,0.1875
"Marsten, Duncan",CH,Right,WAK_DEA,96.38392946957283,15.0,0.0,86.528294,4.738491333333333,16.270486,1735.9092112666665,6.518697333333334,5.171486,2.2795506666666667,16.270486,2.2795506666666667,94.07126713235294,8.811606176470589,16.31361838235294,-7.542973132352942,-4.0731148431372555,-0.04313238235293872,0.0023167062132983603,0.0057302139408229,0.0094398261837037,0.0
"Marsten, Duncan",SI,Right,WAK_DEA,109.80290399050693,136.0,8.823529411764707,94.07126713235294,8.811606176470589,16.31361838235294,2349.3820769264707,6.262020808823529,5.4582894852941175,1.944013455882353,16.31361838235294,1.944013455882353,94.07126713235294,8.811606176470589,16.31361838235294,-2.6155548315433835e-15,-3.2653618371328136e-16,2.6188201933805165e-15,0.006866500593357702,-0.0002688599585534,0.0072788232536206,0.08823529411764706
"Marsten, Duncan",SL,Right,WAK_DEA,103.4120824375408,34.0,20.588235294117645,84.71268117647058,0.731410294117647,-3.6446844117647057,2420.9959855,5.909920882352941,5.214378823529412,2.099758823529412,-3.6446844117647057,2.099758823529412,94.07126713235294,8.811606176470589,16.31361838235294,-9.358585955882356,-8.080195882352943,-19.958302794117646,0.010099773360026524,0.007413182025219,0.0078737585740861,0.20588235294117646
"McCoy, Kyle",4S,Left,MAR_TER,87.09709191088955,190.0,7.894736842105263,90.42125698412697,9.31103,-14.18787164021164,1728.5204049153438,6.07838380952381,5.7105721164021155,-3.0331943386243387,14.18787164021164,3.0331943386243387,91.62323903169015,5.868234665492958,16.82356982394366,-1.201982047563163,3.4427953345070423,-2.635698183732021,-0.006648464179411875,0.0028173875412249006,0.0073362157238225,0.07894736842105263
"McCoy, Kyle",CH,Left,MAR_TER,99.83251520834031,172.0,18.023255813953487,84.0542926744186,1.360580523255814,-15.888783372093023,1399.6719708837209,6.23235011627907,5.157846744186046,-3.2217213372093023,15.888783372093023,3.2217213372093023,91.62323903169016,5.868234665492958,16.82356982394366,-7.5689463572715425,-4.5076541422371434,-0.9347864518506376,0.005572111208654791,0.0057302139408229,0.0094398261837037,0.18023255813953487
