PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,GameDate,pitcher_cape_team
11.0,2025-02-14,12:10:34.03,3.0,2.0,"Norby, Ethan",825275.0,Left,ECU_PIR,"Hull, Owen",10054797.0,Left,GEO_PAT,Undefined,1,Top,1,0,1,Fastball,Sinker,HitByPitch,Undefined,Undefined,Undefined,0,0,,91.16367,1.469948,2.724328,2507.345377,129.917847,10:15,5.05219,-3.34584,6.35283,-17.78115,15.53481,-17.23198,4.92528,-2.27233,82.41699,-1.949479,-0.390736,0.41543,,,,,,,,,,,,9.57438,7.92276,3.15435,50.0,5.15013,-5.53494,-132.23365,2.91888,16.83153,30.07653,-18.24603,ECU_PIR,GEO_PAT,ClarkLeClair,D1,AMER,20250214-ClarkLeClair-1,994d0230-eaf6-11ef-b3e7-dbacde6f1796,90.73121,,,8.74669,,,,,,,5c37c170-708f-464e-9e38-cff0f00d7bbf,2025-02-14,17:10:34.03,2025-02-14 17:10:34.036275200+00:00,2025-02-14 17:10:34.036275200+00:00,,v3,471285,471300,14 February 2025 16:00-georgemas@ecarolina,"Barron, Walker",806026.0,Right,ECU_PIR,7e94ec73-e3f1-4d2c-87d3-03b8112dc2e1,54.14248,-133.17253,15.03826,5.05012,3.48846,-9.12301,3.33533,-6.06036,8.41576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-02-15,Yarmouth-Dennis
12.0,2025-02-14,12:11:10.95,4.0,1.0,"Norby, Ethan",825275.0,Left,ECU_PIR,"Butler, Jake",1000176047.0,Right,GEO_PAT,Undefined,1,Top,1,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,79.28985,1.98743,0.132167,3040.292735,265.918358,2:45,4.89301,-3.55307,5.20503,-43.09463,3.08984,20.89438,3.17169,-1.68757,71.76056,-5.910502,3.832968,0.489124,,,,,,,,,,,,-10.31111,1.4137,3.52463,50.0,5.04494,-1.13839,-114.89419,2.48612,-13.60077,23.91252,-30.30933,ECU_PIR,GEO_PAT,ClarkLeClair,D1,AMER,20250214-ClarkLeClair-1,af525e40-eaf6-11ef-b3e7-dbacde6f1796,77.06105,,,7.52929,,,,,,,5c37c170-708f-464e-9e38-cff0f00d7bbf,2025-02-14,17:11:10.95,2025-02-14 17:11:10.952243200+00:00,2025-02-14 17:11:10.952243200+00:00,,v3,471285,471300,14 February 2025 16:00-georgemas@ecarolina,"Barron, Walker",806026.0,Right,ECU_PIR,c0fa7e3c-4231-40c2-b24b-b393919d4da8,55.29364,-115.9907,11.95626,4.89908,3.87596,-15.15467,3.56253,-0.51472,-6.80038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-02-15,Yarmouth-Dennis
13.0,2025-02-14,12:11:29.71,4.0,2.0,"Norby, Ethan",825275.0,Left,ECU_PIR,"Butler, Jake",1000176047.0,Right,GEO_PAT,Undefined,1,Top,1,1,0,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,91.83553,-1.564351,4.390342,2509.198243,129.031992,10:15,5.2308,-3.26581,6.57367,-18.143,14.50213,-16.50111,2.28042,-0.60883,83.24612,-5.047424,1.401417,0.411226,,,,,,,,,,,,10.0502,8.43123,2.97045,50.0,5.11527,-9.57451,-133.10426,-4.14055,17.87549,30.85743,-17.17812,ECU_PIR,GEO_PAT,ClarkLeClair,D1,AMER,20250214-ClarkLeClair-1,ba71a880-eaf6-11ef-b3e7-dbacde6f1796,91.65868,,,8.58942,,,,,,,5c37c170-708f-464e-9e38-cff0f00d7bbf,2025-02-14,17:11:29.71,2025-02-14 17:11:29.719040+00:00,2025-02-14 17:11:29.719040+00:00,,v3,471285,471300,14 February 2025 16:00-georgemas@ecarolina,"Barron, Walker",806026.0,Right,ECU_PIR,bb5c7c7e-3424-4201-a5b6-901652b715f4,53.92688,-134.01153,15.42871,5.22958,-3.63548,-8.58906,3.25968,-10.10008,8.93775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-02-15,Yarmouth-Dennis
14.0,2025-02-14,12:11:59.42,4.0,3.0,"Norby, Ethan",825275.0,Left,ECU_PIR,"Butler, Jake",1000176047.0,Right,GEO_PAT,Undefined,1,Top,1,1,1,Cutter,Slider,InPlay,Undefined,GroundBall,Out,2,0,,85.31536,-0.01627,3.354758,2635.543542,177.933993,12:00,4.92204,-3.55824,6.00274,-27.60021,10.37079,-0.335,2.60693,-0.4742,78.73226,-5.147008,3.294689,0.443504,76.69705,-27.43041,-49.402107,,,,,6.15866,4.8286,-32.653211,0.051786,1.02744,5.66674,3.29436,50.0,4.90542,-7.25015,-123.90179,-0.90272,1.61052,22.81646,-23.29131,ECU_PIR,GEO_PAT,ClarkLeClair,D1,AMER,20250214-ClarkLeClair-1,cc358a50-eaf6-11ef-b3e7-dbacde6f1796,84.98785,2.69221,,6.5831,,,,1.80983,2.69221,0.61559,5c37c170-708f-464e-9e38-cff0f00d7bbf,2025-02-14,17:11:59.42,2025-02-14 17:11:59.424102400+00:00,2025-02-14 17:11:59.424102400+00:00,GroundBall,v3,471285,471300,14 February 2025 16:00-georgemas@ecarolina,"Barron, Walker",806026.0,Right,ECU_PIR,c1fb4c59-634d-424f-b50d-94f8cdb1c2a4,54.49883,-124.7275,11.40823,4.92284,-0.05983,-11.64566,3.55779,-7.30843,0.80526,180.0,1.80809,65.18121,,,,,,,,2.69361,-51.98744,,,,,,,,0.61763,-76.05388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,,2025-02-15,Yarmouth-Dennis
35.0,2025-02-14,12:24:56.53,1.0,1.0,"Norby, Ethan",825275.0,Left,ECU_PIR,"Clyne, Owen",1000230336.0,Left,GEO_PAT,Undefined,2,Top,0,0,0,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,80.62927,0.833508,3.329136,2933.857151,281.2497,3:15,4.90364,-3.20991,5.96961,-44.53723,-0.92047,12.2965,1.96635,0.90486,73.10896,-7.387673,5.532154,0.475333,,,,,,,,,,,,-5.18725,-0.25425,2.93934,50.0,4.94554,-7.26956,-116.80917,0.27135,-7.04369,25.5303,-32.51932,ECU_PIR,GEO_PAT,ClarkLeClair,D1,AMER,20250214-ClarkLeClair-1,9b685630-eaf8-11ef-b3e7-dbacde6f1796,79.29691,,,7.52031,,,,,,,5c37c170-708f-464e-9e38-cff0f00d7bbf,2025-02-14,17:24:56.53,2025-02-14 17:24:56.530739200+00:00,2025-02-14 17:24:56.530739200+00:00,,v3,471285,471300,14 February 2025 16:00-georgemas@ecarolina,"Barron, Walker",806026.0,Right,ECU_PIR,081774c3-d8ba-47f2-aa17-25a30179b620,54.52872,-117.79482,12.76515,4.91083,1.52683,-16.25966,3.21475,-6.99762,-3.52184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-02-15,Yarmouth-Dennis
36.0,2025-02-14,12:25:10.17,1.0,2.0,"Norby, Ethan",825275.0,Left,ECU_PIR,"Clyne, Owen",1000230336.0,Left,GEO_PAT,Undefined,2,Top,0,0,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,80.93349,1.313728,3.267604,2992.474528,256.808585,2:30,4.8784,-3.15823,5.87328,-37.8625,5.31063,16.6328,2.94561,1.26615,73.71224,-5.693745,6.237861,0.47291,,,,,,,,,,,,-7.44898,2.77232,2.88435,50.0,4.96327,-7.34829,-117.28074,1.49113,-10.27343,24.20926,-28.35054,ECU_PIR,GEO_PAT,ClarkLeClair,D1,AMER,20250214-ClarkLeClair-1,a385f930-eaf8-11ef-b3e7-dbacde6f1796,79.70327,,,7.22125,,,,,,,5c37c170-708f-464e-9e38-cff0f00d7bbf,2025-02-14,17:25:10.17,2025-02-14 17:25:10.176512+00:00,2025-02-14 17:25:10.176512+00:00,,v3,471285,471300,14 February 2025 16:00-georgemas@ecarolina,"Barron, Walker",806026.0,Right,ECU_PIR,4dde2141-d9ff-4145-b1d0-11be107b6f8e,54.62495,-118.23157,12.10463,4.88284,2.60462,-14.17527,3.16503,-6.94479,-5.13671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-02-15,Yarmouth-Dennis
37.0,2025-02-14,12:25:26.17,1.0,3.0,"Norby, Ethan",825275.0,Left,ECU_PIR,"Clyne, Owen",1000230336.0,Left,GEO_PAT,Undefined,2,Top,0,1,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,91.04722,0.088071,4.630714,2635.574773,149.043749,11:00,5.11999,-3.0058,6.63413,-15.25312,17.98332,-10.09426,3.92979,0.40189,82.17077,-2.887442,2.803345,0.414934,,,,,,,,,,,,6.6865,9.73583,2.69543,50.0,5.11919,-10.27251,-131.87387,-0.14789,11.65218,30.77222,-15.20799,ECU_PIR,GEO_PAT,ClarkLeClair,D1,AMER,20250214-ClarkLeClair-1,ad08aa70-eaf8-11ef-b3e7-dbacde6f1796,90.83966,,,8.87645,,,,,,,5c37c170-708f-464e-9e38-cff0f00d7bbf,2025-02-14,17:25:26.17,2025-02-14 17:25:26.173030400+00:00,2025-02-14 17:25:26.173030400+00:00,,v3,471285,471300,14 February 2025 16:00-georgemas@ecarolina,"Barron, Walker",806026.0,Right,ECU_PIR,91e7f6a7-0645-429e-a93e-aa1a89691745,53.86257,-132.77212,15.38611,5.11702,0.29604,-7.604,3.00026,-10.61264,5.82609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-02-15,Yarmouth-Dennis
38.0,2025-02-14,12:25:41.98,1.0,4.0,"Norby, Ethan",825275.0,Left,ECU_PIR,"Clyne, Owen",1000230336.0,Left,GEO_PAT,Undefined,2,Top,0,1,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,81.58413,0.22214,2.771306,3013.708399,280.072826,3:15,4.87821,-3.1963,5.78934,-44.194,-1.29362,15.79174,1.40228,0.6998,73.996,-7.899923,5.594725,0.471413,,,,,,,,,,,,-7.10729,-0.26193,2.95851,50.0,4.87042,-6.35053,-118.22666,-1.01798,-9.87165,26.46507,-32.53787,ECU_PIR,GEO_PAT,ClarkLeClair,D1,AMER,20250214-ClarkLeClair-1,b681e5d0-eaf8-11ef-b3e7-dbacde6f1796,79.95622,,,7.58813,,,,,,,5c37c170-708f-464e-9e38-cff0f00d7bbf,2025-02-14,17:25:41.98,2025-02-14 17:25:41.987584+00:00,2025-02-14 17:25:41.987584+00:00,,v3,471285,471300,14 February 2025 16:00-georgemas@ecarolina,"Barron, Walker",806026.0,Right,ECU_PIR,ae866945-e48b-4fe5-90dd-84ad4364c1d3,54.7095,-119.27623,13.23254,4.8852,0.27242,-16.26893,3.2026,-5.95903,-4.93583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-02-15,Yarmouth-Dennis
39.0,2025-02-14,12:25:53.71,1.0,5.0,"Norby, Ethan",825275.0,Left,ECU_PIR,"Clyne, Owen",1000230336.0,Left,GEO_PAT,Undefined,2,Top,0,2,2,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,91.95304,-0.50991,4.918892,2676.354826,142.697984,10:45,5.03549,-2.97751,6.69427,-14.11902,18.26552,-13.0852,3.39085,0.44143,83.3432,-3.269451,2.548168,0.409582,77.58501,17.417155,-160.555469,3645.498818,,,,,51.07012,,,8.33185,10.09237,2.65379,50.0,4.99532,-10.94805,-133.22699,-1.50983,14.88369,30.25122,-14.14542,ECU_PIR,GEO_PAT,ClarkLeClair,D1,AMER,20250214-ClarkLeClair-1,bd869ec0-eaf8-11ef-b3e7-dbacde6f1796,92.02669,16.02432,,8.60984,,,,-0.55495,3.52343,-0.57954,5c37c170-708f-464e-9e38-cff0f00d7bbf,2025-02-14,17:25:53.71,2025-02-14 17:25:53.713510400+00:00,2025-02-14 17:25:53.713510400+00:00,,v3,471285,471300,14 February 2025 16:00-georgemas@ecarolina,"Barron, Walker",806026.0,Right,ECU_PIR,103a635e-39c9-4984-b48a-89ccf3bf1b27,53.80459,-134.0881,15.12561,5.03257,-1.10718,-7.07271,2.97146,-11.37171,7.44185,,-0.55495,-102.38133,12.03941,-0.93043,-0.09635,0.09731,-0.0262,-0.00216,0.00429,3.52343,34.06071,-19.0815,1.86589,-0.31806,0.05912,-0.01172,0.00535,-0.00215,-0.57954,-36.14362,19.47266,-5.20956,1.34505,-0.30481,0.07262,-0.02049,0.00517,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Undefined,,,,2025-02-15,Yarmouth-Dennis
40.0,2025-02-14,12:26:10.52,1.0,6.0,"Norby, Ethan",825275.0,Left,ECU_PIR,"Clyne, Owen",1000230336.0,Left,GEO_PAT,Undefined,2,Top,0,2,2,Slider,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,81.80377,0.34231,2.685469,3030.385927,268.982006,3:00,4.83146,-3.01624,5.81107,-40.78581,1.79264,17.32056,1.75132,0.9262,74.20145,-7.177509,5.781897,0.469641,,,,,,,,,,,,-7.92634,1.26622,2.78579,50.0,4.8357,-6.25025,-118.56142,-0.63466,-11.08784,26.3131,-30.4028,ECU_PIR,GEO_PAT,ClarkLeClair,D1,AMER,20250214-ClarkLeClair-1,c788e040-eaf8-11ef-b3e7-dbacde6f1796,80.25793,,,7.60231,,,,,,,5c37c170-708f-464e-9e38-cff0f00d7bbf,2025-02-14,17:26:10.52,2025-02-14 17:26:10.525747200+00:00,2025-02-14 17:26:10.525747200+00:00,,v3,471285,471300,14 February 2025 16:00-georgemas@ecarolina,"Barron, Walker",806026.0,Right,ECU_PIR,12d696e9-576c-46f6-a7cf-df8d49bf0a15,54.68747,-119.59721,13.15655,4.83712,0.56212,-15.2014,3.02324,-5.81378,-5.54392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-02-15,Yarmouth-Dennis
41.0,2025-02-14,12:26:35.13,2.0,1.0,"Norby, Ethan",825275.0,Left,ECU_PIR,"Wall, Jonny",1000119703.0,Right,GEO_PAT,Undefined,2,Top,1,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.51903,-1.415973,3.668855,2472.914114,127.224143,10:15,5.09877,-3.06916,6.22551,-19.21265,14.07115,-17.00706,2.18828,-1.09662,82.92416,-5.074441,0.603921,0.415229,,,,,,,,,,,,9.88323,8.05189,2.80257,50.0,4.98309,-7.78697,-132.65621,-3.85488,17.46288,30.6118,-17.94698,ECU_PIR,GEO_PAT,ClarkLeClair,D1,AMER,20250214-ClarkLeClair-1,d62e9220-eaf8-11ef-b3e7-dbacde6f1796,90.77504,,,8.59488,,,,,,,5c37c170-708f-464e-9e38-cff0f00d7bbf,2025-02-14,17:26:35.13,2025-02-14 17:26:35.134668800+00:00,2025-02-14 17:26:35.134668800+00:00,,v3,471285,471300,14 February 2025 16:00-georgemas@ecarolina,"Barron, Walker",806026.0,Right,ECU_PIR,7e146c77-1daa-40a5-bc17-016f656f6d4d,54.27322,-133.63866,15.3059,5.09757,-3.27889,-8.97349,3.06148,-8.34742,8.73144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-02-15,Yarmouth-Dennis
42.0,2025-02-14,12:26:45.13,2.0,2.0,"Norby, Ethan",825275.0,Left,ECU_PIR,"Wall, Jonny",1000119703.0,Right,GEO_PAT,Undefined,2,Top,1,0,1,ChangeUp,Sinker,BallinDirt,Undefined,Undefined,Undefined,0,0,,86.9343,-2.265529,6.392502,1924.977254,87.691701,9:00,4.86467,-3.07184,6.37406,-36.27041,0.50264,-17.37528,-0.25648,1.38637,79.67277,-8.968208,3.266628,0.436452,,,,,,,,,,,,11.00335,1.20465,2.61692,50.0,4.68309,-13.42829,-125.60343,-6.14561,17.52565,26.14664,-30.25536,ECU_PIR,GEO_PAT,ClarkLeClair,D1,AMER,20250214-ClarkLeClair-1,dc1aaf20-eaf8-11ef-b3e7-dbacde6f1796,86.36104,,,7.26153,,,,,,,5c37c170-708f-464e-9e38-cff0f00d7bbf,2025-02-14,17:26:45.13,2025-02-14 17:26:45.134950400+00:00,2025-02-14 17:26:45.134950400+00:00,,v3,471285,471300,14 February 2025 16:00-georgemas@ecarolina,"Barron, Walker",806026.0,Right,ECU_PIR,3a034a91-2434-4f2d-8b1a-f984a47f5117,54.12883,-126.45999,13.07332,4.86819,-5.15444,-15.12768,3.06624,-14.00243,8.76282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-02-15,Yarmouth-Dennis
43.0,2025-02-14,12:27:03.04,2.0,3.0,"Norby, Ethan",825275.0,Left,ECU_PIR,"Wall, Jonny",1000119703.0,Right,GEO_PAT,Undefined,2,Top,1,1,1,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,81.27279,-0.067344,2.891734,3041.822192,286.98414,3:30,4.88365,-3.44521,5.6647,-45.86904,-3.14524,14.50418,0.99836,0.4622,75.00119,-8.417363,5.480062,0.470442,,,,,,,,,,,,-6.57036,-1.19524,3.19125,50.0,4.8489,-6.52537,-117.96634,-1.70024,-9.24549,22.7368,-33.85591,ECU_PIR,GEO_PAT,ClarkLeClair,D1,AMER,20250214-ClarkLeClair-1,e6d8c690-eaf8-11ef-b3e7-dbacde6f1796,80.12128,,,6.2716,,,,,,,5c37c170-708f-464e-9e38-cff0f00d7bbf,2025-02-14,17:27:03.04,2025-02-14 17:27:03.040051200+00:00,2025-02-14 17:27:03.040051200+00:00,,v3,471285,471300,14 February 2025 16:00-georgemas@ecarolina,"Barron, Walker",806026.0,Right,ECU_PIR,2831adca-ef7a-4825-91d7-7ea97344bc59,54.83731,-118.89502,11.3684,4.89011,-0.3174,-16.92796,3.45007,-6.14774,-4.62274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-02-15,Yarmouth-Dennis
44.0,2025-02-14,12:27:15.81,2.0,4.0,"Norby, Ethan",825275.0,Left,ECU_PIR,"Wall, Jonny",1000119703.0,Right,GEO_PAT,Undefined,2,Top,1,1,2,Fastball,Sinker,InPlay,Undefined,FlyBall,Out,1,0,,91.93096,-0.020333,3.838985,2533.635124,127.513347,10:15,5.05134,-3.08392,6.66731,-19.11222,13.16576,-15.77115,3.44001,-0.88038,83.54953,-3.682726,0.975009,0.408907,86.8708,26.750429,13.796514,3579.767012,104.11057,50.61908,35.51027,280.70548,274.93317,26.595261,4.29912,9.43386,7.26024,2.83194,50.0,5.04208,-8.33663,-133.4319,-0.57133,16.93062,29.9288,-19.14431,ECU_PIR,GEO_PAT,ClarkLeClair,D1,AMER,20250214-ClarkLeClair-1,ee5e9660-eaf8-11ef-b3e7-dbacde6f1796,92.17857,60.17227,,8.38143,,,,1.28468,3.39366,0.87422,5c37c170-708f-464e-9e38-cff0f00d7bbf,2025-02-14,17:27:15.81,2025-02-14 17:27:15.813376+00:00,2025-02-14 17:27:15.813376+00:00,FlyBall,v3,471285,471300,14 February 2025 16:00-georgemas@ecarolina,"Barron, Walker",806026.0,Right,ECU_PIR,17f774d3-002a-4973-8bc1-eda2fec796c9,53.83281,-134.28885,14.9644,5.05059,-0.02317,-9.57215,3.07758,-8.8214,8.46531,213.583644,1.28362,110.51944,-25.85102,6.3631,-1.46638,0.33382,-0.06853,0.00944,-0.00056,3.39576,57.29402,-14.6561,-0.45115,0.58524,-0.25925,0.06948,-0.00968,0.00053,0.87454,27.12451,3.35271,-1.76458,0.49001,-0.08639,0.00936,-0.00052,1e-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,2025-02-15,Yarmouth-Dennis
45.0,2025-02-14,12:27:49.60,3.0,1.0,"Norby, Ethan",825275.0,Left,ECU_PIR,"Blanchard, Evan",10073877.0,Right,GEO_PAT,Undefined,2,Top,2,0,0,Fastball,Sinker,InPlay,Undefined,GroundBall,Single,0,0,,92.45197,-0.831927,3.715675,2611.871164,136.411027,10:30,5.07375,-2.89305,6.5326,-17.46454,14.70631,-12.96544,2.85358,-0.56028,83.85815,-4.18793,1.366958,0.408228,91.46603,2.447358,16.534397,1567.400804,,,,70.16366,69.31702,18.856841,0.569176,7.90646,8.28036,2.64004,50.0,5.00821,-8.18669,-134.11549,-2.4283,14.29711,30.9561,-17.20088,ECU_PIR,GEO_PAT,ClarkLeClair,D1,AMER,20250214-ClarkLeClair-1,028e6f20-eaf9-11ef-b3e7-dbacde6f1796,92.33184,3.25018,,8.59383,,,,0.21627,2.83981,0.52103,5c37c170-708f-464e-9e38-cff0f00d7bbf,2025-02-14,17:27:49.60,2025-02-14 17:27:49.609574400+00:00,2025-02-14 17:27:49.609574400+00:00,GroundBall,v3,471285,471300,14 February 2025 16:00-georgemas@ecarolina,"Barron, Walker",806026.0,Right,ECU_PIR,8ec55660-d5d0-41f4-bb26-75ad545703e7,53.96663,-135.02795,15.47805,5.07231,-1.92129,-8.60044,2.88756,-8.60811,7.14856,289.178459,0.24877,127.71335,-20.28766,,,,,,,2.85986,5.25198,-18.11273,,,,,,,0.51116,38.38025,1.0183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,2025-02-15,Yarmouth-Dennis
46.0,2025-02-14,12:28:26.07,4.0,1.0,"Norby, Ethan",825275.0,Left,ECU_PIR,"Raymond, Andrew",10148052.0,Left,GEO_PAT,Undefined,2,Top,2,0,0,Fastball,Four-Seam,HitByPitch,Undefined,Undefined,Undefined,0,0,,91.24758,0.45579,2.76038,2654.47465,121.757325,10:00,5.18472,-3.20436,6.46221,-22.53702,10.37709,-15.06107,3.7258,-1.92196,83.10553,-3.814548,0.031496,0.412917,,,,,,,,,,,,8.72737,5.60969,3.01589,50.0,5.20682,-5.80114,-132.56668,0.37825,15.478,29.23815,-22.22529,ECU_PIR,GEO_PAT,ClarkLeClair,D1,AMER,20250214-ClarkLeClair-1,187c2480-eaf9-11ef-b3e7-dbacde6f1796,91.28336,,,8.14205,,,,,,,5c37c170-708f-464e-9e38-cff0f00d7bbf,2025-02-14,17:28:26.07,2025-02-14 17:28:26.070528+00:00,2025-02-14 17:28:26.070528+00:00,,v3,471285,471300,14 February 2025 16:00-georgemas@ecarolina,"Barron, Walker",806026.0,Right,ECU_PIR,b4463d3f-0903-4985-9f84-703b560ce11b,54.03887,-133.4545,14.61908,5.18509,1.05313,-11.11265,3.19917,-6.27113,7.739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-02-15,Yarmouth-Dennis
47.0,2025-02-14,12:29:02.20,5.0,1.0,"Norby, Ethan",825275.0,Left,ECU_PIR,"Canody, Andrew",10032066.0,Right,GEO_PAT,Undefined,2,Top,2,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,79.19862,1.449715,2.487597,2920.3656,263.395213,2:45,4.9148,-3.45763,5.71123,-41.83006,3.29496,16.09895,2.78115,0.20298,72.41279,-6.249543,5.359217,0.483482,,,,,,,,,,,,-7.41524,1.71228,3.23936,50.0,5.01063,-5.61632,-114.86801,1.55875,-9.85184,22.39344,-29.89913,ECU_PIR,GEO_PAT,ClarkLeClair,D1,AMER,20250214-ClarkLeClair-1,2dd49ec0-eaf9-11ef-b3e7-dbacde6f1796,77.96042,,,6.78582,,,,,,,5c37c170-708f-464e-9e38-cff0f00d7bbf,2025-02-14,17:29:02.20,2025-02-14 17:29:02.203545600+00:00,2025-02-14 17:29:02.203545600+00:00,,v3,471285,471300,14 February 2025 16:00-georgemas@ecarolina,"Barron, Walker",806026.0,Right,ECU_PIR,ad220013-0d52-4ee9-9811-0d83b2f6ab3b,54.78813,-115.79769,11.19672,4.92015,2.80003,-14.94956,3.46404,-5.20732,-4.92592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-02-15,Yarmouth-Dennis
